"RecordType","ProposedWave","Module","Workspace","DiagnosticStatus","ModuleGate","CanonicalIssueId","Category","Severity","Priority","PriorityScore","Effort","IssueGateBlocked","CrossModule","Disposition","SourcePath","SourceSection","SourceItem"
"CanonicalConfirmedIssue","W2","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","B01-SEC-003","Security","Critical","P0","84","M","false","F03A stores/retrieves the CRM contact field; B01 owns verification policy and login flow.","WAVE_2_SELECTED","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Ranked Confirmed Issues","B01-SEC-003 Account login compares CRM password strings directly"
"CanonicalConfirmedIssue","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","B01-SEC-004","Security","High","P1","78","M","false","X01 session middleware configuration is a dependency.","DEPENDENCY_OR_BASELINE_PREREQUISITE","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Ranked Confirmed Issues","B01-SEC-004 Login reset claims to rotate the session id, but clear/commit does not do that"
"NonActionableObservation","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Deleted Or Rejected Candidates","`LoginResponse` credential exposure: rejected as current issue because the active login JSON path uses `LoginResponseFactory.Build`, and `LoginResponseFactoryTests` assert the serialized payload does not contain `password`, `account`, or `new_app_pass`."
"NonActionableObservation","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Deleted Or Rejected Candidates","CSRF as a retained high-priority issue: rejected for this round. B01 state-changing POST actions lack explicit antiforgery validation, but the auth and session cookies are `SameSite=Lax`, and no evidence was found that cross-site POSTs receive those cookies in the intended browser path. Keep this as a hardening backlog item, not a confirmed high-priority issue."
"NonActionableObservation","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Deleted Or Rejected Candidates","IdentityAuditMiddleware memory leak: rejected. It uses a static dictionary, but registration is DEBUG-only and `IdentityAuditCleanupService` removes old entries."
"NonActionableObservation","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Deleted Or Rejected Candidates","Open redirect through `returnUrl`: rejected. `LocalReturnUrl.IsLocal` rejects `//evil`, `/\evil`, absolute `http(s)` URLs, and other non-local strings, and `LocalReturnUrlTests` covers these cases."
"NonActionableObservation","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Deleted Or Rejected Candidates","Referer-derived identity: rejected. `RefererIdentityRemovedTests` asserts the previous `TryGetLineUserIdFromRequest` hook is absent."
"NonActionableObservation","","B01","B01-identity-session-access-control","APPROVED_DEGRADED","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B01-identity-session-access-control/issue.md","Deleted Or Rejected Candidates","Server-side debug logging of token/LINE profile snippets: rejected as a retained issue because `System.Diagnostics.Debug.WriteLine` is compiled out of Release builds. Keep masking as a hygiene improvement if DEBUG builds are ever deployed."
"CanonicalConfirmedIssue","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","B02-EXT-001","Extraction","Medium","P1","71","M","false","X03 shared UI consumes avatar/update endpoints; B01 supplies identity.","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Ranked Confirmed Issues","B02-EXT-001 Avatar and contact update policies are duplicated across controllers, causing guard drift"
"CanonicalConfirmedIssue","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","B02-PERF-001","Performance","Medium","P1","75","M","false","F03A CRM operations; X02B observability if background job status is surfaced.","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Ranked Confirmed Issues","B02-PERF-001 Maintain-profile save starts untracked background CRM writes"
"CanonicalConfirmedIssue","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","B02-PERF-002","Performance","Medium","P2","69","S","false","F03A CRM metadata; X02A shared cache if centralized.","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Ranked Confirmed Issues","B02-PERF-002 OptionSet metadata lookups recreate MemoryCache instances and defeat the existing 24-hour metadata cache"
"CanonicalConfirmedIssue","W2","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","B02-SEC-001","Security","Critical","P0","90","M","false","B01 auth/session supplies authenticated identity; F03A CRM performs the update; B03/B04/B05/B07 consume the contact identity after mutation.","WAVE_2_SELECTED","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Ranked Confirmed Issues","B02-SEC-001 Personal maintain endpoints update arbitrary contacts from client-supplied ContactId values"
"CanonicalConfirmedIssue","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","B02-SEC-002","Security","High","P1","84","M","false","X01 could centralize `AutoValidateAntiforgeryToken`; B01 supplies cookie/session identity.","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Ranked Confirmed Issues","B02-SEC-002 B02 mutating endpoints lack anti-forgery validation"
"CanonicalConfirmedIssue","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","B02-SEC-003","Security","High","P1","82","S","false","B01 authenticated session; B07 LINE profile data may be exposed as URL fallback.","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Ranked Confirmed Issues","B02-SEC-003 Personal avatar endpoints expose arbitrary contact images and LINE picture URLs by ContactId"
"NonActionableObservation","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Deleted Or Rejected Candidates","`MemberInfo.CanViewContact` appearing to call `IsCurrentContact`: rejected as an over-restriction bug because `IsCurrentContact` means active/non-closed CRM contact, not ""currently logged-in user""."
"NonActionableObservation","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Deleted Or Rejected Candidates","`MemberInfo.GetContactImage` arbitrary id read: rejected because it checks `CanViewContact` before CRM retrieval."
"NonActionableObservation","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Deleted Or Rejected Candidates","`MemberInfo.GetContactImagesBatch` arbitrary id batch read: rejected because it parses ids then applies `CanViewContactsBatch` before cache/CRM reads."
"NonActionableObservation","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Deleted Or Rejected Candidates","`MemberInfoController` use of `HttpClient` inside `using`: rejected as a performance issue for this pass because it is bounded to the LINE profile resync flow and not enough evidence shows high frequency."
"NonActionableObservation","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Deleted Or Rejected Candidates","Debug logging in B02 controllers: rejected as a confirmed PII leak because the observed paths use `Debug.WriteLine` and existing comments say timing output does not write production trace logs."
"NonActionableObservation","","B02","B02-member-contact-profile-onboarding","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B02-member-contact-profile-onboarding/issue.md","Deleted Or Rejected Candidates","Upload image decompression/large file issue: rejected as a confirmed issue because `MemberInfo`, `Personal`, and `NewPerson` upload paths enforce a 5 MB input limit and image MIME/extension checks. Image bomb hardening may still be tested later."
"CanonicalConfirmedIssue","","B03","B03-small-group-hierarchy-reporting","DEGRADED_REVIEW_PENDING","BLOCKED","B03-EXT-001","Extraction","High","P1","74","L","true","B02, B04, B05, B06, B07, F03A, X02A","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B03-small-group-hierarchy-reporting/issue.md","Ranked Confirmed Issues","B03-EXT-001 InMemoryDataContextSmallGroup owns non-B03 managers"
"CanonicalConfirmedIssue","","B03","B03-small-group-hierarchy-reporting","DEGRADED_REVIEW_PENDING","BLOCKED","B03-PERF-001","Performance","High","P1","78","L","true","F03A CRM operations, B02 member/contact identity, B07 LINE notifications","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B03-small-group-hierarchy-reporting/issue.md","Ranked Confirmed Issues","B03-PERF-001 Weekly report flows perform unbatched CRM work inside nested loops"
"CanonicalConfirmedIssue","","B03","B03-small-group-hierarchy-reporting","DEGRADED_REVIEW_PENDING","BLOCKED","B03-SEC-001","Security","High","P1","82","M","true","B01 auth/session, F03A CRM operations, X02A status/cache","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B03-small-group-hierarchy-reporting/issue.md","Ranked Confirmed Issues","B03-SEC-001 SaveIntegrate starts CRM mutations through a weak request boundary"
"CanonicalConfirmedIssue","","B03","B03-small-group-hierarchy-reporting","DEGRADED_REVIEW_PENDING","BLOCKED","B03-SEC-002","Security","Medium","P2","62","M","true","B02 member/contact identity, F03A CRM operations, B01 auth/session","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B03-small-group-hierarchy-reporting/issue.md","Ranked Confirmed Issues","B03-SEC-002 SpiritLeader lookup lacks a visible B03-local ownership check"
"NonActionableObservation","","B03","B03-small-group-hierarchy-reporting","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B03-small-group-hierarchy-reporting/issue.md","Deleted Or Rejected Candidates","Cache-key registration-only concern: rejected because deterministic removal exists and no stale-cache failure was proven."
"NonActionableObservation","","B03","B03-small-group-hierarchy-reporting","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B03-small-group-hierarchy-reporting/issue.md","Deleted Or Rejected Candidates","CSS/static asset optimization: rejected for B03 because shared UI/vendor asset governance belongs to X03."
"NonActionableObservation","","B03","B03-small-group-hierarchy-reporting","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B03-small-group-hierarchy-reporting/issue.md","Deleted Or Rejected Candidates","Missing `[Authorize]` standalone issue: rejected because global authorization is registered and enforced."
"CanonicalConfirmedIssue","","B06A","B06A-list-reference-data","RUNTIME_VALIDATION_PENDING","BLOCKED","B06A-EXT-001","Extraction","High","P2","67","M","true","B02, B05, B06B, B06C","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06A-list-reference-data/issue.md","Ranked Confirmed Issues","B06A-EXT-001 Narrow reference and list provider contract is missing"
"CanonicalConfirmedIssue","","B06A","B06A-list-reference-data","RUNTIME_VALIDATION_PENDING","BLOCKED","B06A-EXT-003","Extraction","Medium","P2","50","S","true","false","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06A-list-reference-data/issue.md","Ranked Confirmed Issues","B06A-EXT-003 MapData ownership lacks local executable proof"
"CanonicalConfirmedIssue","","B06A","B06A-list-reference-data","RUNTIME_VALIDATION_PENDING","BLOCKED","B06A-EXT-004","Extraction","High","P2","64","M","true","B02, X01","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06A-list-reference-data/issue.md","Ranked Confirmed Issues","B06A-EXT-004 IListManagementService is unimplemented and unregistered"
"NonActionableObservation","","B06A","B06A-list-reference-data","RUNTIME_VALIDATION_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B06A-list-reference-data/issue.md","Deleted Or Rejected Candidates","B06A-PERF-003 and B06A-EXT-002 lack caller-level code proof; they require static investigation rather than being ranked or described as runtime measurements."
"CanonicalConfirmedIssue","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","B06B-EXT-001","Extraction","High","P1","75","M","true","B05","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Ranked Confirmed Issues","B06B-EXT-001 Fee master-data consumer contract is not explicit"
"CanonicalConfirmedIssue","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","B06B-EXT-002","Extraction","High","P1","78","L","true","B01, F03A","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Ranked Confirmed Issues","B06B-EXT-002 FeeList mixes session, loading, pending edits, and commit"
"CanonicalConfirmedIssue","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","B06B-EXT-003","Extraction","Medium","P2","61","M","true","F03A","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Ranked Confirmed Issues","B06B-EXT-003 FeeDownUpLoader is the CRM adapter boundary"
"CanonicalConfirmedIssue","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","B06B-PERF-001","Performance","High","P1","74","M","true","F03A, X02C","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Ranked Confirmed Issues","B06B-PERF-001 Full fee lists are materialized before grid shaping"
"CanonicalConfirmedIssue","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","B06B-PERF-002","Performance","Medium","P2","59","M","true","X03","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Ranked Confirmed Issues","B06B-PERF-002 Active and legacy fee UI surfaces coexist"
"CanonicalConfirmedIssue","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","B06B-PERF-003","Performance","Medium","P2","56","M","true","X03","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Ranked Confirmed Issues","B06B-PERF-003 Column metadata is a large mutable ViewBag contract"
"CanonicalConfirmedIssue","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","B06B-SEC-001","Security","High","P1","82","S","true","B01, X01","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Ranked Confirmed Issues","B06B-SEC-001 Fee mutation APIs lack anti-forgery enforcement"
"CanonicalConfirmedIssue","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","B06B-SEC-003","Security","Medium","P2","58","XS","true","X02B","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Ranked Confirmed Issues","B06B-SEC-003 Fee controller logs identifiers and exceptions to Debug"
"NonActionableObservation","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Deleted Or Rejected Candidates","No other unconfirmed B06B candidate is retained as a ranked issue."
"RuntimeObservation","","B06B","B06B-fee-management","RUNTIME_VALIDATION_PENDING","BLOCKED","","","","","","","","","RUNTIME_VALIDATION_REQUIRED","docs/project-modular-diagnostics/B06B-fee-management/issue.md","Runtime Validation Pending","B06B-SEC-002 Login-switch clearing remains unproven"
"CanonicalConfirmedIssue","","B06C","B06C-church-hierarchy-register","RUNTIME_VALIDATION_PENDING","BLOCKED","B06C-EXT-002","Extraction","Medium","P2","57","M","true","B01, B02, B06A","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06C-church-hierarchy-register/issue.md","Ranked Confirmed Issues","B06C-EXT-002 Qualification flow mixes identity, CRM, and presentation state"
"CanonicalConfirmedIssue","","B06C","B06C-church-hierarchy-register","RUNTIME_VALIDATION_PENDING","BLOCKED","B06C-EXT-003","Extraction","Medium","P3","49","S","true","B06A","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06C-church-hierarchy-register/issue.md","Ranked Confirmed Issues","B06C-EXT-003 Church hierarchy consumer contract with B06A is implicit"
"CanonicalConfirmedIssue","","B06C","B06C-church-hierarchy-register","RUNTIME_VALIDATION_PENDING","BLOCKED","B06C-PERF-002","Performance","Medium","P2","51","S","true","false","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06C-church-hierarchy-register/issue.md","Ranked Confirmed Issues","B06C-PERF-002 Orphaned register eligibility condition is tautological"
"CanonicalConfirmedIssue","","B06C","B06C-church-hierarchy-register","RUNTIME_VALIDATION_PENDING","BLOCKED","B06C-SEC-001","Security","High","P1","72","M","true","B01","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06C-church-hierarchy-register/issue.md","Ranked Confirmed Issues","B06C-SEC-001 Orphaned register connector writes raw passwords if reactivated"
"CanonicalConfirmedIssue","","B06C","B06C-church-hierarchy-register","RUNTIME_VALIDATION_PENDING","BLOCKED","B06C-SEC-002","Security","High","P1","78","M","true","B01, B02","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06C-church-hierarchy-register/issue.md","Ranked Confirmed Issues","B06C-SEC-002 Qualification flow accepts caller-controlled LINE identity"
"CanonicalConfirmedIssue","","B06C","B06C-church-hierarchy-register","RUNTIME_VALIDATION_PENDING","BLOCKED","B06C-SEC-003","Security","High","P1","73","S","true","B01, X01","RUNTIME_PREREQUISITE","docs/project-modular-diagnostics/B06C-church-hierarchy-register/issue.md","Ranked Confirmed Issues","B06C-SEC-003 Qualification mutation lacks anti-forgery enforcement"
"NonActionableObservation","","B06C","B06C-church-hierarchy-register","RUNTIME_VALIDATION_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B06C-church-hierarchy-register/issue.md","Deleted Or Rejected Candidates","B06C-EXT-001 extraction is unnecessary until the missing register route is deliberately restored."
"NonActionableObservation","","B06C","B06C-church-hierarchy-register","RUNTIME_VALIDATION_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B06C-church-hierarchy-register/issue.md","Deleted Or Rejected Candidates","B06C-PERF-001 has no active request-path performance impact."
"NonActionableObservation","","B06C","B06C-church-hierarchy-register","RUNTIME_VALIDATION_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B06C-church-hierarchy-register/issue.md","Deleted Or Rejected Candidates","The register half of the former anti-forgery candidate is not active and remains `REGISTER_NOT_RUNTIME_REACHABLE`."
"CanonicalConfirmedIssue","","B04A","B04A-attendance-present-record","DEGRADED_REVIEW_PENDING","BLOCKED","B04A-EXT-001","Extraction","Medium","P1","73","L","true","B02 contact consumer, F03A CRM provider, B04C consumer gate","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B04A-attendance-present-record/issue.md","Ranked Confirmed Issues","B04A-EXT-001 Present-record service contract has no concrete B04A implementation"
"CanonicalConfirmedIssue","","B04A","B04A-attendance-present-record","DEGRADED_REVIEW_PENDING","BLOCKED","B04A-PERF-001","Performance","High","P1","82","L","true","F03A CRM batch operations and B02 member identity","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B04A-attendance-present-record/issue.md","Ranked Confirmed Issues","B04A-PERF-001 Present-record flows perform CRM reads and writes inside member loops"
"CanonicalConfirmedIssue","","B04A","B04A-attendance-present-record","DEGRADED_REVIEW_PENDING","BLOCKED","B04A-PERF-002","Performance","High","P1","71","S","true","false","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B04A-attendance-present-record/issue.md","Ranked Confirmed Issues","B04A-PERF-002 Thread-pool tasks mutate related attendance projections concurrently"
"CanonicalConfirmedIssue","W2","B04A","B04A-attendance-present-record","DEGRADED_REVIEW_PENDING","BLOCKED","B04A-SEC-001","Security","Critical","P0","90","M","true","B01 authentication/session and F03A CRM operations","WAVE_2_SELECTED","docs/project-modular-diagnostics/B04A-attendance-present-record/issue.md","Ranked Confirmed Issues","B04A-SEC-001 Present-record mutations lack complete local authorization proof"
"CanonicalConfirmedIssue","W2","B04A","B04A-attendance-present-record","DEGRADED_REVIEW_PENDING","BLOCKED","B04A-SEC-002","Security","Critical","P0","86","M","true","B01 identity/session and F03A CRM command boundary","WAVE_2_SELECTED","docs/project-modular-diagnostics/B04A-attendance-present-record/issue.md","Ranked Confirmed Issues","B04A-SEC-002 Present-record query creates CRM data when a record is missing"
"CanonicalConfirmedIssue","","B04A","B04A-attendance-present-record","DEGRADED_REVIEW_PENDING","BLOCKED","B04A-SEC-003","Security","High","P1","76","XS","true","X02B logging policy and B01 session identity","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B04A-attendance-present-record/issue.md","Ranked Confirmed Issues","B04A-SEC-003 Update diagnostics log session ID and raw attendance payload"
"NonActionableObservation","","B04A","B04A-attendance-present-record","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B04A-attendance-present-record/issue.md","Deleted Or Rejected Candidates","No hard-coded B04A secret or directly proven memory leak was found."
"RuntimeObservation","","B04A","B04A-attendance-present-record","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","RUNTIME_VALIDATION_REQUIRED","docs/project-modular-diagnostics/B04A-attendance-present-record/issue.md","Runtime Validation Pending","B04A-SEC-004 Mutable identity state and display-name matching need runtime proof"
"CanonicalConfirmedIssue","","B04B","B04B-appointment-equipment","DEGRADED_REVIEW_PENDING","BLOCKED","B04B-PERF-001","Performance","High","P1","74","M","true","false; F03A is dependency context only","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B04B-appointment-equipment/issue.md","Ranked Confirmed Issues","B04B-PERF-001 Equipment lesson/status loading has nested CRM N+1 retrieval"
"CanonicalConfirmedIssue","","B04B","B04B-appointment-equipment","DEGRADED_REVIEW_PENDING","BLOCKED","B04B-PERF-002","Performance","Medium","P2","59","S","true","false; X03 shared assets are context only","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B04B-appointment-equipment/issue.md","Ranked Confirmed Issues","B04B-PERF-002 Equipment UI auto-expansion multiplies backend detail loads"
"CanonicalConfirmedIssue","W2","B04B","B04B-appointment-equipment","DEGRADED_REVIEW_PENDING","BLOCKED","B04B-SEC-001","Security","Critical","P0","82","M","true","X05Q, X04A, B01","WAVE_2_SELECTED","docs/project-modular-diagnostics/B04B-appointment-equipment/issue.md","Ranked Confirmed Issues","B04B-SEC-001 Appointment LINE binding can mint identity from caller-supplied LINE user id"
"NonActionableObservation","","B04B","B04B-appointment-equipment","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B04B-appointment-equipment/issue.md","Deleted Or Rejected Candidates","Attendance/present-record and QR/scheduler findings: explicitly out of B04B scope."
"NonActionableObservation","","B04B","B04B-appointment-equipment","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B04B-appointment-equipment/issue.md","Deleted Or Rejected Candidates","CSRF on B04B mutation endpoints: plausible, but global cookie/antiforgery policy ownership is B01/X01 context; not promoted without broader route/security review."
"NonActionableObservation","","B04B","B04B-appointment-equipment","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B04B-appointment-equipment/issue.md","Deleted Or Rejected Candidates","Shared DevExtreme/static asset optimization: X03 ownership, not B04B."
"CanonicalConfirmedIssue","","B04C","B04C-scheduling-qr","DEGRADED_REVIEW_PENDING","BLOCKED","B04C-EXT-001","Extraction","Medium","P1","70","L","true","B01, F03A, F06, B04A/B04B consumers","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B04C-scheduling-qr/issue.md","Ranked Confirmed Issues","B04C-EXT-001 QR and scheduler logic should be extracted behind explicit B04C services"
"CanonicalConfirmedIssue","","B04C","B04C-scheduling-qr","DEGRADED_REVIEW_PENDING","BLOCKED","B04C-PERF-001","Performance","High","P1","73","M","true","F03A CRM operations library","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B04C-scheduling-qr/issue.md","Ranked Confirmed Issues","B04C-PERF-001 QR attendance utilities perform per-record CRM retrieve/update loops"
"CanonicalConfirmedIssue","W2","B04C","B04C-scheduling-qr","DEGRADED_REVIEW_PENDING","BLOCKED","B04C-SEC-001","Security","Critical","P0","92","M","true","B01 identity contract; F06/B07 LINE workflow consumers","WAVE_2_SELECTED","docs/project-modular-diagnostics/B04C-scheduling-qr/issue.md","Ranked Confirmed Issues","B04C-SEC-001 QR scan processing trusts client-posted LINE identity and mutable QR context"
"CanonicalConfirmedIssue","W2","B04C","B04C-scheduling-qr","DEGRADED_REVIEW_PENDING","BLOCKED","B04C-SEC-002","Security","Critical","P0","88","S","true","B01 authorization policy; X01 route/DI gate","WAVE_2_SELECTED","docs/project-modular-diagnostics/B04C-scheduling-qr/issue.md","Ranked Confirmed Issues","B04C-SEC-002 SchedulerDataController exposes unaudited appointment mutation surface"
"NonActionableObservation","","B04C","B04C-scheduling-qr","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B04C-scheduling-qr/issue.md","Deleted Or Rejected Candidates","`WeeklyScheduleProvider.Initialize` static configuration was not promoted because it appears to initialize stable schedule configuration, not request-specific state."
"NonActionableObservation","","B04C","B04C-scheduling-qr","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B04C-scheduling-qr/issue.md","Deleted Or Rejected Candidates","Duplicated QR view JavaScript was not promoted independently; it is covered only where it affects token and identity flow."
"NonActionableObservation","","B04C","B04C-scheduling-qr","DEGRADED_REVIEW_PENDING","BLOCKED","","","","","","","","","NON_ACTIONABLE_SOURCE_ONLY","docs/project-modular-diagnostics/B04C-scheduling-qr/issue.md","Deleted Or Rejected Candidates","Encoded text corruption in comments/views was not promoted because it is outside QR/scheduler security, performance, and extraction value."
"CanonicalConfirmedIssue","","B05","B05-donation-product-payment","DEGRADED_REVIEW_PENDING","BLOCKED","B05-EXT-001","Extraction","High","P1","74","L","true","F08 provider core, F09 host adapter, F03A CRM, B07 LINE","CLAUDE_REVIEW_PREREQUISITE","docs/project-modular-diagnostics/B05-donation-product-payment/issue.md","Ranked Confirmed Issues","B05-EXT-001 B05 payment state, CRM mutation, and notification ports are mixed"
